url,Category,Example
https://www.onetonline.org/link/details/53-7121.00,Loading equipment,Mobile shiploaders; Stock pickers
https://www.onetonline.org/link/details/53-7121.00,Pallet trucks,Riding pallet jacks; Walk behind pallet jacks
https://www.onetonline.org/link/details/53-7121.00,Personal computers,
https://www.onetonline.org/link/details/53-7121.00,Respirators,Protective respirators
https://www.onetonline.org/link/details/53-7121.00,Skid steer loaders,Skid steers
https://www.onetonline.org/link/details/53-7121.00,Spray hose,Mechanical spray nozzles
https://www.onetonline.org/link/details/53-7121.00,Stackers,Reach trucks
https://www.onetonline.org/link/details/53-7121.00,Tablet computers,
https://www.onetonline.org/link/details/47-2082.00,Air compressors,
https://www.onetonline.org/link/details/47-2082.00,Applicator brushes,Application brushes
https://www.onetonline.org/link/details/47-2082.00,Goggles,
https://www.onetonline.org/link/details/47-2082.00,Hand sprayers,Hand operated spray guns; Hopper guns; Patch guns; Texture sprayers
https://www.onetonline.org/link/details/47-2082.00,Ladders,Drywall stilts
https://www.onetonline.org/link/details/47-2082.00,Masks or accessories,Dust masks
https://www.onetonline.org/link/details/47-2082.00,Notebook computers,
https://www.onetonline.org/link/details/47-2082.00,Paint brushes,Texture brushes
https://www.onetonline.org/link/details/47-2082.00,Paint rollers,Corner rollers; Texture rollers
https://www.onetonline.org/link/details/47-2082.00,Personal computers,
https://www.onetonline.org/link/details/47-2082.00,Plaster or mortar mixers,Drywall mud mixers
https://www.onetonline.org/link/details/47-2082.00,Power drills,Mud mixing drills
https://www.onetonline.org/link/details/47-2082.00,Power sanders,Drywall power sanders
https://www.onetonline.org/link/details/47-2082.00,Putty knives,Corner knives; Drywall knockdown knives; Joint knives; Pivoting drywall knives;3 more
https://www.onetonline.org/link/details/47-2082.00,Saws,Drywall saws
https://www.onetonline.org/link/details/47-2082.00,Scaffolding,
https://www.onetonline.org/link/details/47-2082.00,Screwdrivers,
https://www.onetonline.org/link/details/47-2082.00,Spatulas,Wall scrapers
https://www.onetonline.org/link/details/47-2082.00,Tape guide,Automatic taping tools; Banjo drywall tapers
https://www.onetonline.org/link/details/47-2082.00,Trowels,Drywall trowels; Radius trowels
https://www.onetonline.org/link/details/47-2082.00,Utility knives,
https://www.onetonline.org/link/details/47-2082.00,Vacuum cleaners,Industrial vacuums
https://www.onetonline.org/link/details/13-2081.00,Desktop calculator,10-key calculators
https://www.onetonline.org/link/details/13-2081.00,Desktop computers,
https://www.onetonline.org/link/details/13-2081.00,Laser printers,Computer laser printers
https://www.onetonline.org/link/details/13-2081.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/13-2081.00,Personal computers,
https://www.onetonline.org/link/details/13-2081.00,Photocopiers,
https://www.onetonline.org/link/details/13-2081.00,Scanners,Computer scanners
https://www.onetonline.org/link/details/13-2081.00,Special purpose telephones,Multi-line telephone systems
https://www.onetonline.org/link/details/13-2082.00,Desktop calculator,10-key calculators
https://www.onetonline.org/link/details/13-2082.00,Desktop computers,
https://www.onetonline.org/link/details/13-2082.00,Notebook computers,
https://www.onetonline.org/link/details/53-3054.00,Alarm systems,Alarms
https://www.onetonline.org/link/details/53-3054.00,Automobiles or cars,Taxicabs
https://www.onetonline.org/link/details/53-3054.00,Distance meters,Taximeters
https://www.onetonline.org/link/details/53-3054.00,Global positioning system GPS receiver,Global positioning system GPS receivers
https://www.onetonline.org/link/details/53-3054.00,Instant messaging platform,Text messaging equipment
https://www.onetonline.org/link/details/53-3054.00,Lifts,Wheelchair lifts
https://www.onetonline.org/link/details/53-3054.00,Light trucks or sport utility vehicles,Sport utility vehicles SUVs
https://www.onetonline.org/link/details/53-3054.00,Location based messaging service platforms,Satellite linkup systems
https://www.onetonline.org/link/details/53-3054.00,Magnetic stripe readers and encoders,Credit card processing machines
https://www.onetonline.org/link/details/53-3054.00,Minivans or vans,Vans
https://www.onetonline.org/link/details/53-3054.00,Mobile phones,Smartphones
https://www.onetonline.org/link/details/53-3054.00,Notebook computers,Mobile data computers
https://www.onetonline.org/link/details/53-3054.00,Point of sale POS receipt printers,Mobile electronic funds transfer point of sale EFTPOS printers
https://www.onetonline.org/link/details/53-3054.00,Point of sale POS terminal,Mobile electronic funds transfer point of sale EFTPOS equipment
https://www.onetonline.org/link/details/53-3054.00,Security cameras,
https://www.onetonline.org/link/details/53-3054.00,Surveillance video or audio recorders,Closed-circuit TV cameras
https://www.onetonline.org/link/details/53-3054.00,Tablet computers,
https://www.onetonline.org/link/details/53-3054.00,Thin client computers,Communications computers
https://www.onetonline.org/link/details/53-3054.00,Two way radios,
https://www.onetonline.org/link/details/25-9044.00,Compact disk players or recorders,Compact disk CD players
https://www.onetonline.org/link/details/25-9044.00,Desktop computers,
https://www.onetonline.org/link/details/25-9044.00,Digital camcorders or video cameras,Digital video cameras
https://www.onetonline.org/link/details/25-9044.00,Digital cameras,Compact digital cameras
https://www.onetonline.org/link/details/25-9044.00,Digital video disk players or recorders,Digital video disk DVD players
https://www.onetonline.org/link/details/25-9044.00,Epidiascopes,Opaque projectors
https://www.onetonline.org/link/details/25-9044.00,High capacity removable media drives,Universal serial bus USB flash drives
https://www.onetonline.org/link/details/25-9044.00,Inkjet printers,Poster printers
https://www.onetonline.org/link/details/25-9044.00,Laser fax machine,Laser facsimile machines
https://www.onetonline.org/link/details/25-9044.00,Laser printers,Computer laser printers
https://www.onetonline.org/link/details/25-9044.00,Liquid crystal display projector,Liquid crystal display LCD projectors
https://www.onetonline.org/link/details/25-9044.00,Microphone stand,Microphone podiums
https://www.onetonline.org/link/details/25-9044.00,Microphones,Handheld microphones; Wireless microphones
https://www.onetonline.org/link/details/25-9044.00,MP3 players or recorders,MP3 digital voice recorders
https://www.onetonline.org/link/details/25-9044.00,Multimedia projectors,Computer projectors; Multimedia projection equipment
https://www.onetonline.org/link/details/25-9044.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/25-9044.00,Overhead projectors,Overhead data projectors
https://www.onetonline.org/link/details/25-9044.00,Photocopiers,Photocopying equipment
https://www.onetonline.org/link/details/25-9044.00,Portable data input terminals,Interactive whiteboard controllers; Student response systems
https://www.onetonline.org/link/details/25-9044.00,Projection screens or displays,Projector screens
https://www.onetonline.org/link/details/25-9044.00,Scanners,Computer data input scanners
https://www.onetonline.org/link/details/25-9044.00,Scientific calculator,Digital calculators
https://www.onetonline.org/link/details/25-9044.00,Slide projectors,Carousel slide projectors
https://www.onetonline.org/link/details/25-9044.00,Special purpose telephones,Multi-line telephone systems
https://www.onetonline.org/link/details/25-9044.00,Tablet computers,
https://www.onetonline.org/link/details/25-9044.00,Teleconference equipment,Conference telephones
https://www.onetonline.org/link/details/25-9044.00,Televisions,Liquid crystal display LCD televisions; Television monitors
https://www.onetonline.org/link/details/25-9044.00,Touch screen monitors,Interactive whiteboards
https://www.onetonline.org/link/details/25-9044.00,Videoconferencing systems,Videoconferencing equipment
https://www.onetonline.org/link/details/25-9044.00,Web cameras,Webcams
https://www.onetonline.org/link/details/25-9042.00,Balance or gross motor equipment,Play structures
https://www.onetonline.org/link/details/25-9042.00,Board games,Educational board games
https://www.onetonline.org/link/details/25-9042.00,Building blocks,Toy block sets
https://www.onetonline.org/link/details/25-9042.00,Cassette players or recorders,Audio tape recorders or players
https://www.onetonline.org/link/details/25-9042.00,Childrens science kits,Science activity kits
https://www.onetonline.org/link/details/25-9042.00,Compact disk players or recorders,Compact disk CD players
https://www.onetonline.org/link/details/25-9042.00,Computer mouse,Trackballs
https://www.onetonline.org/link/details/25-9042.00,Desktop computers,
https://www.onetonline.org/link/details/25-9042.00,Digital camcorders or video cameras,Digital video cameras
https://www.onetonline.org/link/details/25-9042.00,Digital video disk players or recorders,Digital video disk DVD players
https://www.onetonline.org/link/details/25-9042.00,Intercom systems,
https://www.onetonline.org/link/details/25-9042.00,Keyboards,Alternative computer keyboards
https://www.onetonline.org/link/details/25-9042.00,Laminators,Laminating equipment
https://www.onetonline.org/link/details/25-9042.00,Laser printers,Computer laser printers
https://www.onetonline.org/link/details/25-9042.00,Liquid crystal display projector,Liquid crystal display LCD projectors
https://www.onetonline.org/link/details/25-9042.00,Microphones,
https://www.onetonline.org/link/details/25-9042.00,Mobile medical services first aid kits,Emergency first aid kits
https://www.onetonline.org/link/details/25-9042.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/25-9042.00,Overhead projectors,
https://www.onetonline.org/link/details/25-9042.00,Personal computers,
https://www.onetonline.org/link/details/25-9042.00,Sand or water tables or activity centers,Sand tables; Water tables
https://www.onetonline.org/link/details/25-9042.00,Scanners,Data input scanners; Reading pens
https://www.onetonline.org/link/details/25-9042.00,Tactile toys,Pegboards
https://www.onetonline.org/link/details/25-9042.00,Televisions,Television monitors
https://www.onetonline.org/link/details/25-9042.00,Touch screen monitors,Wireless touch screen monitors
https://www.onetonline.org/link/details/25-9042.00,Video cassette players or recorders,Video cassette recorders VCR
https://www.onetonline.org/link/details/25-9043.00,Adaptive communication switches for the physically challenged,Jellybean switches; Sound switches
https://www.onetonline.org/link/details/25-9043.00,Balance or gross motor equipment,Play structures
https://www.onetonline.org/link/details/25-9043.00,Board games,Educational board games
https://www.onetonline.org/link/details/25-9043.00,Braille devices for the physically challenged,Braille slates; Braille styluses
https://www.onetonline.org/link/details/25-9043.00,Building blocks,Toy block sets
https://www.onetonline.org/link/details/25-9043.00,Cassette players or recorders,Audio tape recorders or players
https://www.onetonline.org/link/details/25-9043.00,Childrens science kits,Science activity kits
https://www.onetonline.org/link/details/25-9043.00,Compact disk players or recorders,Compact disk CD players
https://www.onetonline.org/link/details/25-9043.00,Computer mouse,Eye controlled computer mouse equipment; Foot operated mouse equipment; Trackballs
https://www.onetonline.org/link/details/25-9043.00,Desktop calculator,Talking calculators
https://www.onetonline.org/link/details/25-9043.00,Desktop computers,
https://www.onetonline.org/link/details/25-9043.00,Digital camcorders or video cameras,Digital video cameras
https://www.onetonline.org/link/details/25-9043.00,Digital video disk players or recorders,Digital video disk DVD players
https://www.onetonline.org/link/details/25-9043.00,Enteral feeding administration sets,Enteral feeding equipment
https://www.onetonline.org/link/details/25-9043.00,Game pads or joy sticks,Head operated joysticks; Mouth operated joysticks
https://www.onetonline.org/link/details/25-9043.00,Intercom systems,
https://www.onetonline.org/link/details/25-9043.00,Keyboards,Alternative computer keyboards
https://www.onetonline.org/link/details/25-9043.00,Laminators,Laminating equipment
https://www.onetonline.org/link/details/25-9043.00,Laser printers,Computer laser printers
https://www.onetonline.org/link/details/25-9043.00,Letter or symbol boards for the physically challenged,Communication boards
https://www.onetonline.org/link/details/25-9043.00,Liquid crystal display projector,Liquid crystal display LCD projectors
https://www.onetonline.org/link/details/25-9043.00,Medical gas cylinders or related devices,Portable oxygen equipment
https://www.onetonline.org/link/details/25-9043.00,Medical or surgical suction tubings,Oral suction tubes
https://www.onetonline.org/link/details/25-9043.00,Microphones,
https://www.onetonline.org/link/details/25-9043.00,Mobile medical services first aid kits,Emergency first aid kits
https://www.onetonline.org/link/details/25-9043.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/25-9043.00,Overhead projectors,
https://www.onetonline.org/link/details/25-9043.00,Page turners for the physically challenged,Page turners
https://www.onetonline.org/link/details/25-9043.00,Personal computers,
https://www.onetonline.org/link/details/25-9043.00,Sand or water tables or activity centers,Sand tables; Water tables
https://www.onetonline.org/link/details/25-9043.00,Scanners,Data input scanners; Reading pens
https://www.onetonline.org/link/details/25-9043.00,Tactile toys,Pegboards
https://www.onetonline.org/link/details/25-9043.00,Telecommunication devices TDD or teletypewriters TTY for the physically challenged,Teletypewriters TTY
https://www.onetonline.org/link/details/25-9043.00,Televisions,Television monitors
https://www.onetonline.org/link/details/25-9043.00,Touch screen monitors,Interactive whiteboards; Wireless touch screen monitors
https://www.onetonline.org/link/details/25-9043.00,Video cassette players or recorders,Video cassette recorders VCR
https://www.onetonline.org/link/details/25-9043.00,Visual presenters,Video magnifiers
https://www.onetonline.org/link/details/25-9043.00,Voice synthesizers for the physically challenged,Portable communication devices
https://www.onetonline.org/link/details/25-9043.00,Wheelchairs,
https://www.onetonline.org/link/details/25-9043.00,Writing aids for the physically challenged,Word prediction software
https://www.onetonline.org/link/details/51-2092.00,Acoustic ear muffs or defenders,Protective ear muffs
https://www.onetonline.org/link/details/51-2092.00,Adjustable wrenches,Backup wrenches
https://www.onetonline.org/link/details/51-2092.00,Bearing fitting tool kits,Bearing installation tools
https://www.onetonline.org/link/details/51-2092.00,Belt sander,Belt sanders
https://www.onetonline.org/link/details/51-2092.00,Bench vises,
https://www.onetonline.org/link/details/51-2092.00,Bending machines,Rotating mandrels
https://www.onetonline.org/link/details/51-2092.00,Calipers,Dial calipers; Vernier calipers
https://www.onetonline.org/link/details/51-2092.00,Claw hammer,Claw hammers
https://www.onetonline.org/link/details/51-2092.00,Cold chisels,Metal chisels
https://www.onetonline.org/link/details/51-2092.00,Compasses,Dividers
https://www.onetonline.org/link/details/51-2092.00,Compressed air gun,Pneumatic hog rings
https://www.onetonline.org/link/details/51-2092.00,Deburring tool,Burring tools; Deburring tools
https://www.onetonline.org/link/details/51-2092.00,Desktop computers,
https://www.onetonline.org/link/details/51-2092.00,Dial indicator or dial gauge,Dial indicators
https://www.onetonline.org/link/details/51-2092.00,Drill press or radial drill,Radial drills
https://www.onetonline.org/link/details/51-2092.00,Drilling machines,Drill presses
https://www.onetonline.org/link/details/51-2092.00,Ear plugs,Protective ear plugs
https://www.onetonline.org/link/details/51-2092.00,Engine or vehicle stands,Engine repair stands
https://www.onetonline.org/link/details/51-2092.00,Feed or drive rollers,Fiber reinforced polymer FRP rollers; Pressure-fed roller applicators
https://www.onetonline.org/link/details/51-2092.00,Feeler gauges,
https://www.onetonline.org/link/details/51-2092.00,Force or torque sensors,Torque angle meters
https://www.onetonline.org/link/details/51-2092.00,Forklifts,
https://www.onetonline.org/link/details/51-2092.00,Glass vacuum moldings,Vacuum bags
https://www.onetonline.org/link/details/51-2092.00,Grinding wheels,Ring filing wheels
https://www.onetonline.org/link/details/51-2092.00,Guide jig,Material guiding jigs; Trunnion centering tools
https://www.onetonline.org/link/details/51-2092.00,Hacksaw,Power hacksaws
https://www.onetonline.org/link/details/51-2092.00,Hand clamps,
https://www.onetonline.org/link/details/51-2092.00,Hand reamer,Line reamers
https://www.onetonline.org/link/details/51-2092.00,Heat guns,
https://www.onetonline.org/link/details/51-2092.00,Height gauges,Pin protrusion gauges; Vernier height gauges
https://www.onetonline.org/link/details/51-2092.00,Hex keys,Allen wrenches
https://www.onetonline.org/link/details/51-2092.00,Hoists,Power hoists
https://www.onetonline.org/link/details/51-2092.00,Hydraulic cylinder or component repair kits,Ring squeezers
https://www.onetonline.org/link/details/51-2092.00,Hydraulic press brake,Computerized numerical control CNC press brakes; Metal bending equipment; Straightening presses
https://www.onetonline.org/link/details/51-2092.00,Hydraulic press frames,
https://www.onetonline.org/link/details/51-2092.00,Impact wrenches,Power wrenches
https://www.onetonline.org/link/details/51-2092.00,Induction heaters,Heating furnaces
https://www.onetonline.org/link/details/51-2092.00,Insertion tool,Threaded insert tools
https://www.onetonline.org/link/details/51-2092.00,Jacks,Hand jacks
https://www.onetonline.org/link/details/51-2092.00,Jib crane,Jib cranes
https://www.onetonline.org/link/details/51-2092.00,Laboratory heaters,Heat lamps
https://www.onetonline.org/link/details/51-2092.00,Ladders,
https://www.onetonline.org/link/details/51-2092.00,Level sensors or transmitters,Transit levels
https://www.onetonline.org/link/details/51-2092.00,Locking pliers,
https://www.onetonline.org/link/details/51-2092.00,Machine end mill,End milling machines
https://www.onetonline.org/link/details/51-2092.00,Mallets,Plastic mallets
https://www.onetonline.org/link/details/51-2092.00,Manual press brake,Brakes
https://www.onetonline.org/link/details/51-2092.00,Metal inert gas welding machine,Metal inert gas MIG welders
https://www.onetonline.org/link/details/51-2092.00,Metal markers or holders,Electrochemical etching devices
https://www.onetonline.org/link/details/51-2092.00,Micrometers,
https://www.onetonline.org/link/details/51-2092.00,Milling machines,Computerized numerical control CNC metal-cutting machines
https://www.onetonline.org/link/details/51-2092.00,Needlenose pliers,
https://www.onetonline.org/link/details/51-2092.00,Nut drivers,Nut wrenches
https://www.onetonline.org/link/details/51-2092.00,Paint brushes,Paint application brushes
https://www.onetonline.org/link/details/51-2092.00,Paint rollers,Paint application rollers
https://www.onetonline.org/link/details/51-2092.00,Paint sprayers,High-volume low-pressure HVLP spray guns; Paint spray guns; Pneumatic spray guns
https://www.onetonline.org/link/details/51-2092.00,Paint systems ovens,Curing ovens
https://www.onetonline.org/link/details/51-2092.00,Pallet trucks,Pallet jacks
https://www.onetonline.org/link/details/51-2092.00,Pick or place robots,Assembly robots
https://www.onetonline.org/link/details/51-2092.00,Pipe or tube cutter,Tube cutters
https://www.onetonline.org/link/details/51-2092.00,Plasma arc welding machine,Flame cutters; Plasma cutters
https://www.onetonline.org/link/details/51-2092.00,Pneumatic drill,Pneumatic drills
https://www.onetonline.org/link/details/51-2092.00,Positioning jig,First assembly jigs; Positioning jigs
https://www.onetonline.org/link/details/51-2092.00,Power chippers,
https://www.onetonline.org/link/details/51-2092.00,Power drills,Cordless drills
https://www.onetonline.org/link/details/51-2092.00,Power flaring tool,Flaring tools
https://www.onetonline.org/link/details/51-2092.00,Power grinders,Bench grinders; Grinding machines
https://www.onetonline.org/link/details/51-2092.00,Power planes,Edge planers
https://www.onetonline.org/link/details/51-2092.00,Power riveter,Rivet guns
https://www.onetonline.org/link/details/51-2092.00,Power sanders,
https://www.onetonline.org/link/details/51-2092.00,Power saws,Cutoff saws; Radial arm saws
https://www.onetonline.org/link/details/51-2092.00,Power screwguns,Power drivers
https://www.onetonline.org/link/details/51-2092.00,Precision file,Precision files
https://www.onetonline.org/link/details/51-2092.00,Protective gloves,Anti-vibration gloves; Safety gloves
https://www.onetonline.org/link/details/51-2092.00,Protractors,
https://www.onetonline.org/link/details/51-2092.00,Pry bars,
https://www.onetonline.org/link/details/51-2092.00,Pullers,Gear pullers
https://www.onetonline.org/link/details/51-2092.00,Punches or nail sets or drifts,Center punches; Drift pins; Punches
https://www.onetonline.org/link/details/51-2092.00,Ratchets,
https://www.onetonline.org/link/details/51-2092.00,Resin guns,Chopper guns
https://www.onetonline.org/link/details/51-2092.00,Respirators,
https://www.onetonline.org/link/details/51-2092.00,Retaining ring pliers,Snap ring pliers
https://www.onetonline.org/link/details/51-2092.00,Rivet tools,Alligator jaw compression riveters; Autoriveters; Metal bucking bars; Recoilless rivet hammers;2 more
https://www.onetonline.org/link/details/51-2092.00,Rolling press,Beading tools
https://www.onetonline.org/link/details/51-2092.00,Rubber mallet,Nylon hammers; Rubber mallets
https://www.onetonline.org/link/details/51-2092.00,Rulers,Steel rules
https://www.onetonline.org/link/details/51-2092.00,Safety glasses,
https://www.onetonline.org/link/details/51-2092.00,Scaffolding,
https://www.onetonline.org/link/details/51-2092.00,Screwdrivers,Straight screwdrivers
https://www.onetonline.org/link/details/51-2092.00,Scribers,
https://www.onetonline.org/link/details/51-2092.00,Sealant adhesive robots,Adhesive application robots
https://www.onetonline.org/link/details/51-2092.00,Shears,Beverly shears; Hand shears; Unishears
https://www.onetonline.org/link/details/51-2092.00,Sheet metal forming machine,Roll benders
https://www.onetonline.org/link/details/51-2092.00,Shielded metal arc welding or stick welding machine,Arc welding equipment
https://www.onetonline.org/link/details/51-2092.00,Sine bar,Sine bars
https://www.onetonline.org/link/details/51-2092.00,Sledge hammer,Sledgehammers
https://www.onetonline.org/link/details/51-2092.00,Sockets,Socket wrenches
https://www.onetonline.org/link/details/51-2092.00,Soldering iron,Soldering guns; Soldering irons
https://www.onetonline.org/link/details/51-2092.00,Spanner wrenches,
https://www.onetonline.org/link/details/51-2092.00,Specialty wrenches,Case wrenches; Gear shaft wrenches; Input wrenches; Spline key wrenches;3 more
https://www.onetonline.org/link/details/51-2092.00,Speed sensors,Timing lights
https://www.onetonline.org/link/details/51-2092.00,Spot welding machine,Spot welding equipment; Tack welding equipment
https://www.onetonline.org/link/details/51-2092.00,Squares,Layout squares
https://www.onetonline.org/link/details/51-2092.00,Squeegees or washers,Squeegees
https://www.onetonline.org/link/details/51-2092.00,Surface gauge,Surface gauges
https://www.onetonline.org/link/details/51-2092.00,Swaging tools,Bearing staking tools
https://www.onetonline.org/link/details/51-2092.00,Tape measures,Measuring tapes
https://www.onetonline.org/link/details/51-2092.00,Taper pin reamer,Precision tapered reamers
https://www.onetonline.org/link/details/51-2092.00,Taps,Metal cutting taps
https://www.onetonline.org/link/details/51-2092.00,Templates,Drafting templates; Mylar index templates; Setup templates
https://www.onetonline.org/link/details/51-2092.00,Tensiometers,
https://www.onetonline.org/link/details/51-2092.00,Torque wrenches,Fuel control wrenches; Torque drivers; Trunnion wrenches
https://www.onetonline.org/link/details/51-2092.00,Tracer or duplicating or contouring lathe,Lathes
https://www.onetonline.org/link/details/51-2092.00,Track cranes,Overhead cranes
https://www.onetonline.org/link/details/51-2092.00,Tube bending machine,Tube benders
https://www.onetonline.org/link/details/51-2092.00,Tube end finisher,Tube crimping tools
https://www.onetonline.org/link/details/51-2092.00,Tumblers or polishers,Lapping tools
https://www.onetonline.org/link/details/51-2092.00,Tungsten inert gas welding machine,Tungsten inert gas TIG welding equipment
https://www.onetonline.org/link/details/51-2092.00,Turnbuckles,
https://www.onetonline.org/link/details/51-2092.00,Ultrasonic examination equipment,Ultrasonic inspection equipment
https://www.onetonline.org/link/details/51-2092.00,Utility knives,Trimming knives
https://www.onetonline.org/link/details/51-2092.00,Vacuum pumps,
https://www.onetonline.org/link/details/51-2092.00,Wedges,
https://www.onetonline.org/link/details/51-2092.00,Welder torch,Brazing equipment; Welding torches
https://www.onetonline.org/link/details/51-2092.00,Welding masks,Welding hoods
https://www.onetonline.org/link/details/51-2092.00,Welding robots,
https://www.onetonline.org/link/details/51-2092.00,Wire or cable cutter,Cable cutters
https://www.onetonline.org/link/details/27-3042.00,Desktop computers,
https://www.onetonline.org/link/details/27-3042.00,Digital cameras,Compact digital cameras
https://www.onetonline.org/link/details/27-3042.00,High capacity removable media drives,Universal serial bus USB flash drives
https://www.onetonline.org/link/details/27-3042.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/27-3042.00,Personal computers,
https://www.onetonline.org/link/details/27-3042.00,Scanners,Computer data input scanners
https://www.onetonline.org/link/details/15-1241.01,Articulating boom lift,Aerial bucket trucks
https://www.onetonline.org/link/details/15-1241.01,Banders,Cable tie guns
https://www.onetonline.org/link/details/15-1241.01,Binocular light compound microscopes,Field inspection microscopes
https://www.onetonline.org/link/details/15-1241.01,Cable splicing kits,Fiber optic cable splicers; Fiber optic fusion splicers
https://www.onetonline.org/link/details/15-1241.01,Circuit tester,Circuit testers; Continuity testers
https://www.onetonline.org/link/details/15-1241.01,Computer servers,
https://www.onetonline.org/link/details/15-1241.01,Current sensors,Amplifier probes
https://www.onetonline.org/link/details/15-1241.01,Derricks,Digger derricks
https://www.onetonline.org/link/details/15-1241.01,Electrical power sensors,Wire locators
https://www.onetonline.org/link/details/15-1241.01,Fiber optic fault locators,
https://www.onetonline.org/link/details/15-1241.01,Fish tape,Fish tapes; Wire pullers
https://www.onetonline.org/link/details/15-1241.01,Frequency analyzers,Spectrum analyzers
https://www.onetonline.org/link/details/15-1241.01,Heat tracing equipment,Infrared thermometers
https://www.onetonline.org/link/details/15-1241.01,Insertion tool,Punch down insertion tools
https://www.onetonline.org/link/details/15-1241.01,Insulation resistance meters,Insulation resistance testers
https://www.onetonline.org/link/details/15-1241.01,Laser printers,
https://www.onetonline.org/link/details/15-1241.01,Multimeters,Polarity testers
https://www.onetonline.org/link/details/15-1241.01,Network analyzers,Cable analyzers; Local area network LAN analyzers
https://www.onetonline.org/link/details/15-1241.01,Nut drivers,
https://www.onetonline.org/link/details/15-1241.01,Open end wrenches,
https://www.onetonline.org/link/details/15-1241.01,Personal computers,
https://www.onetonline.org/link/details/15-1241.01,Pipe bending tools,Pipe benders
https://www.onetonline.org/link/details/15-1241.01,Power drills,Portable drills
https://www.onetonline.org/link/details/15-1241.01,Power meters,Digital power meters; Fiber optic power meters; Infrared fiber meters; Optical power meters;1 more
https://www.onetonline.org/link/details/15-1241.01,Power saws,
https://www.onetonline.org/link/details/15-1241.01,Proximity sensors,Radio interference detection RID devices
https://www.onetonline.org/link/details/15-1241.01,Reflectometers,Optical time domain reflectometers OTDR
https://www.onetonline.org/link/details/15-1241.01,Scanners,
https://www.onetonline.org/link/details/15-1241.01,Screwdrivers,Flat head screwdrivers; Phillips head screwdrivers
https://www.onetonline.org/link/details/15-1241.01,Signal generators,Tone generators; Tone test sets
https://www.onetonline.org/link/details/15-1241.01,Soldering iron,Soldering irons
https://www.onetonline.org/link/details/15-1241.01,Stripping tools,Fiber optic cable strippers; Fiber optic strippers; Fiber scribes
https://www.onetonline.org/link/details/15-1241.01,Tampers,Compaction tampers
https://www.onetonline.org/link/details/15-1241.01,Trenching machines,Cable plows; Trenchers
https://www.onetonline.org/link/details/15-1241.01,Tweezers,Fiber optic tweezers
https://www.onetonline.org/link/details/15-1241.01,Voltage or current meters,Coaxial cable testers; Voltage testers; Wire mappers
https://www.onetonline.org/link/details/15-1241.01,Winches,
https://www.onetonline.org/link/details/15-1241.01,Wire cutters,Jack termination tools
https://www.onetonline.org/link/details/15-1241.01,Wire lug crimping tool,Combo crimping tools
https://www.onetonline.org/link/details/15-1241.01,Wire or cable cutter,Cable cutters
https://www.onetonline.org/link/details/15-1241.01,Wire wrapping tool,Wire wrap guns
https://www.onetonline.org/link/details/49-2022.00,Adjustable wrenches,Adjustable hand wrenches
https://www.onetonline.org/link/details/49-2022.00,Cable splicing kits,Cable splicer knives
https://www.onetonline.org/link/details/49-2022.00,Circuit tester,In-line modular adapters; Polarity testers
https://www.onetonline.org/link/details/49-2022.00,Circuit tracers,Tone generator kits
https://www.onetonline.org/link/details/49-2022.00,Diagonal cut pliers,Diagonal-cutting pliers
https://www.onetonline.org/link/details/49-2022.00,Fiber optic fault locators,Fiberoptic cable testers
https://www.onetonline.org/link/details/49-2022.00,Flashlight,Penlights
https://www.onetonline.org/link/details/49-2022.00,GFI circuit testers,Cable fault finders; Receptacle analyzers
https://www.onetonline.org/link/details/49-2022.00,Hex keys,Hex key sets
https://www.onetonline.org/link/details/49-2022.00,Insulated scissors,Electricians' scissors
https://www.onetonline.org/link/details/49-2022.00,Insulated screwdriver,Insulated screwdrivers
https://www.onetonline.org/link/details/49-2022.00,Ladders,Stepladders
https://www.onetonline.org/link/details/49-2022.00,Longnose pliers,Longnosed pliers
https://www.onetonline.org/link/details/49-2022.00,Multimeters,Digital multimeters
https://www.onetonline.org/link/details/49-2022.00,Network punchdown tool,Battery-powered punchdown tools
https://www.onetonline.org/link/details/49-2022.00,Nut drivers,Nut wrenches
https://www.onetonline.org/link/details/49-2022.00,Personal computers,
https://www.onetonline.org/link/details/49-2022.00,Portable data input terminals,Handheld dataloggers
https://www.onetonline.org/link/details/49-2022.00,Screwdrivers,Double-ended screwstarters
https://www.onetonline.org/link/details/49-2022.00,Slip joint pliers,
https://www.onetonline.org/link/details/49-2022.00,Stripping tools,T-strippers
https://www.onetonline.org/link/details/49-2022.00,Tablet computers,
https://www.onetonline.org/link/details/49-2022.00,Tape measures,Double-sided magnetic tape measures
https://www.onetonline.org/link/details/49-2022.00,Telephone test set,Telephone function test sets
https://www.onetonline.org/link/details/49-2022.00,Utility knives,
https://www.onetonline.org/link/details/49-2022.00,Voice data video cable tester,Bridge tap detectors; Modem verification units; Pocket toners; Telecom test sets;1 more
https://www.onetonline.org/link/details/49-2022.00,Voltage or current meters,Analog probes
https://www.onetonline.org/link/details/49-2022.00,Wire cutters,
https://www.onetonline.org/link/details/49-2022.00,Wire or cable cutter,Cable cutters
